Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Mode of transportation,Nature,Reporting Type,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",428,Latvia,2019,"913,200,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",428,Latvia,2019,"5,163,762",2019,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",430,Liberia,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",430,Liberia,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",430,Liberia,2018,"447,710,982",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",430,Liberia,2019,"756,400,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",430,Liberia,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",430,Liberia,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",432,Landlocked developing countries (LLDCs),2017,"2,467,216,608",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",432,Landlocked developing countries (LLDCs),2018,"2,428,839,687",2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",432,Landlocked developing countries (LLDCs),2018,"14,651,010,845",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",432,Landlocked developing countries (LLDCs),2018,"361,073,331,472",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",432,Landlocked developing countries (LLDCs),2018,"424,859,610,489",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",432,Landlocked developing countries (LLDCs),2019,"23,244,600,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",432,Landlocked developing countries (LLDCs),2019,"2,776,881,457",2019,,,,,ICAO,,,AIR,G,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",432,Landlocked developing countries (LLDCs),2019,"667,034,800,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",432,Landlocked developing countries (LLDCs),2019,"269,113,400,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",434,Libya,2017,"1,236,961",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",434,Libya,2018,NaN,2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",434,Libya,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",434,Libya,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",434,Libya,2018,"8,959,825,641",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",434,Libya,2019,"17,589,400,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",434,Libya,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",434,Libya,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",434,Libya,2019,"758,181",2019,,,,,ICAO,,,AIR,E,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",438,Liechtenstein,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",438,Liechtenstein,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",438,Liechtenstein,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",438,Liechtenstein,2019,"2,000,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",438,Liechtenstein,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",438,Liechtenstein,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",440,Lithuania,2017,"472,000",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",440,Lithuania,2018,0,2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",440,Lithuania,2018,"1,000,000",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",440,Lithuania,2018,"16,885,000,000",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",440,Lithuania,2018,"43,591,000,000",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",440,Lithuania,2019,"19,012,400,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",440,Lithuania,2019,"15,066,800,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",440,Lithuania,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",440,Lithuania,2019,0,2019,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",442,Luxembourg,2017,"7,321,112,170",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",442,Luxembourg,2018,"7,323,039,580",2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",442,Luxembourg,2018,"196,800,000",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",442,Luxembourg,2018,"225,000,000",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",442,Luxembourg,2018,"7,859,000,000",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",442,Luxembourg,2019,"179,600,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",442,Luxembourg,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",442,Luxembourg,2019,"7,188,043,340",2019,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",442,Luxembourg,2019,"160,200,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",446,"China, Macao Special Administrative Region",2017,"32,765,850",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",446,"China, Macao Special Administrative Region",2018,"31,843,760",2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",446,"China, Macao Special Administrative Region",2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",446,"China, Macao Special Administrative Region",2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",446,"China, Macao Special Administrative Region",2018,"694,763",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",446,"China, Macao Special Administrative Region",2019,"5,800,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",446,"China, Macao Special Administrative Region",2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",446,"China, Macao Special Administrative Region",2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",446,"China, Macao Special Administrative Region",2019,"26,029,530",2019,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",450,Madagascar,2017,"15,025,060",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",450,Madagascar,2018,"16,247,470",2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",450,Madagascar,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",450,Madagascar,2018,"1,259,405,891",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",450,Madagascar,2018,"3,427,081,046",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",450,Madagascar,2019,"2,540,000,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",450,Madagascar,2019,"773,600,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",450,Madagascar,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",450,Madagascar,2019,"16,182,550",2019,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",454,Malawi,2017,"10,880",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",454,Malawi,2018,"10,880",2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",454,Malawi,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",454,Malawi,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",454,Malawi,2018,"162,777,605",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",454,Malawi,2019,"1,599,800,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",454,Malawi,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",454,Malawi,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",454,Malawi,2019,"2,464",2019,,,,,ICAO,,,AIR,E,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",458,Malaysia,2017,"1,455,209,824",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",458,Malaysia,2018,"1,404,407,778",2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",458,Malaysia,2018,"7,239,084,117",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",458,Malaysia,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",458,Malaysia,2018,"104,133,356,233",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",458,Malaysia,2019,"120,291,800,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",458,Malaysia,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",458,Malaysia,2019,"24,357,600,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",458,Malaysia,2019,"1,378,744,705",2019,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",462,Maldives,2017,"7,745,646",2017,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",462,Maldives,2018,"7,745,646",2018,,,,,ICAO,,,AIR,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",462,Maldives,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",462,Maldives,2018,0,2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",462,Maldives,2018,"54,266,295",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",462,Maldives,2019,"11,600,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",462,Maldives,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",462,Maldives,2019,0,2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",462,Maldives,2019,0,2019,,,,,ICAO,,,AIR,E,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",466,Mali,2018,"341,331,351",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,RAI,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",466,Mali,2018,"592,311,129",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",466,Mali,2018,"2,138,213,124",2018,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,C,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",466,Mali,2019,"2,141,400,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,ROA,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.1,9.1.2,IS_RDP_FRGVOL,"Freight volume, by mode of transport (tonne kilometres)",466,Mali,2019,"170,600,000",2019,,,,,the International Transport Forum at the OECD (ITF-OECD),,,IWW,M,G,T_KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
